_id,play_type,yards_gained,interception,fumble_lost,rush_attempt,pass_attempt,pass_touchdown,rush_touchdown,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name
ObjectId("5c0c8fec4881fd17b071f53d"),pass,11,0,0,0,1,0,0,00-0026158,J.Flacco,00-0026995,J.Maclin,NA,NA
ObjectId("5c0c8fec4881fd17b071f53e"),pass,0,0,0,0,1,0,0,00-0026158,J.Flacco,00-0026901,M.Wallace,NA,NA
ObjectId("5c0c8fec4881fd17b071f53f"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0032426,A.Collins
ObjectId("5c0c8fec4881fd17b071f540"),pass,11,0,0,0,1,0,0,00-0026158,J.Flacco,00-0022943,B.Watson,NA,NA
ObjectId("5c0c8fec4881fd17b071f541"),pass,0,1,0,0,1,0,0,00-0026158,J.Flacco,00-0022943,B.Watson,NA,NA
ObjectId("5c0c8fec4881fd17b071f542"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0030496,L.Bell
ObjectId("5c0c8fec4881fd17b071f543"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0030496,L.Bell
ObjectId("5c0c8fec4881fd17b071f544"),pass,0,0,0,0,1,0,0,00-0022924,B.Roethlisberger,00-0031373,M.Bryant,NA,NA
ObjectId("5c0c8fec4881fd17b071f545"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f546"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0031577,J.Allen
ObjectId("5c0c8fec4881fd17b071f547"),pass,14,0,0,0,1,0,0,00-0026158,J.Flacco,00-0031598,N.Boyle,NA,NA
ObjectId("5c0c8fec4881fd17b071f548"),pass,5,0,0,0,1,0,0,00-0026158,J.Flacco,00-0026901,M.Wallace,NA,NA
ObjectId("5c0c8fec4881fd17b071f549"),pass,7,0,0,0,1,0,0,00-0026158,J.Flacco,00-0031577,J.Allen,NA,NA
ObjectId("5c0c8fec4881fd17b071f54a"),pass,8,0,0,0,1,0,0,00-0026158,J.Flacco,00-0022943,B.Watson,NA,NA
ObjectId("5c0c8fec4881fd17b071f54b"),pass,4,0,0,0,1,0,0,00-0026158,J.Flacco,00-0031577,J.Allen,NA,NA
ObjectId("5c0c8fec4881fd17b071f54c"),pass,0,0,0,0,1,0,0,00-0026158,J.Flacco,00-0032426,A.Collins,NA,NA
ObjectId("5c0c8fec4881fd17b071f54d"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0032426,A.Collins
ObjectId("5c0c8fec4881fd17b071f54e"),pass,7,0,0,0,1,0,0,00-0026158,J.Flacco,00-0026995,J.Maclin,NA,NA
ObjectId("5c0c8fec4881fd17b071f54f"),pass,0,0,0,0,1,0,0,00-0026158,J.Flacco,00-0026995,J.Maclin,NA,NA
ObjectId("5c0c8fec4881fd17b071f550"),pass,0,1,0,0,1,0,0,00-0026158,J.Flacco,00-0031025,M.Campanaro,NA,NA
ObjectId("5c0c8fec4881fd17b071f551"),run,7,0,0,1,0,0,0,NA,NA,NA,NA,00-0030496,L.Bell
ObjectId("5c0c8fec4881fd17b071f552"),run,21,0,0,1,0,0,0,NA,NA,NA,NA,00-0030496,L.Bell
ObjectId("5c0c8fec4881fd17b071f553"),run,6,0,0,1,0,0,0,NA,NA,NA,NA,00-0030496,L.Bell
ObjectId("5c0c8fec4881fd17b071f554"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0030496,L.Bell
ObjectId("5c0c8fec4881fd17b071f555"),run,6,0,0,1,0,0,0,NA,NA,NA,NA,00-0030496,L.Bell
ObjectId("5c0c8fec4881fd17b071f556"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f557"),pass,8,0,0,0,1,0,0,00-0022924,B.Roethlisberger,00-0027793,A.Brown,NA,NA
ObjectId("5c0c8fec4881fd17b071f558"),run,1,0,0,1,0,0,1,NA,NA,NA,NA,00-0030496,L.Bell
ObjectId("5c0c8fec4881fd17b071f559"),extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f55a"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f55b"),pass,6,0,0,0,1,0,0,00-0026158,J.Flacco,00-0031598,N.Boyle,NA,NA
ObjectId("5c0c8fec4881fd17b071f55c"),pass,6,0,0,0,1,0,0,00-0026158,J.Flacco,00-0031577,J.Allen,NA,NA
ObjectId("5c0c8fec4881fd17b071f55d"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f55e"),pass,6,0,0,0,1,0,0,00-0026158,J.Flacco,00-0031025,M.Campanaro,NA,NA
ObjectId("5c0c8fec4881fd17b071f55f"),pass,0,0,0,0,1,0,0,00-0026158,J.Flacco,00-0032054,B.Perriman,NA,NA
ObjectId("5c0c8fec4881fd17b071f560"),pass,4,0,0,0,1,0,0,00-0026158,J.Flacco,00-0031598,N.Boyle,NA,NA
ObjectId("5c0c8fec4881fd17b071f561"),pass,0,0,0,0,1,0,0,00-0026158,J.Flacco,00-0032054,B.Perriman,NA,NA
ObjectId("5c0c8fec4881fd17b071f562"),pass,11,0,0,0,1,0,0,00-0026158,J.Flacco,00-0031577,J.Allen,NA,NA
ObjectId("5c0c8fec4881fd17b071f563"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f564"),pass,12,0,0,0,1,0,0,00-0026158,J.Flacco,00-0028702,C.Matthews,NA,NA
ObjectId("5c0c8fec4881fd17b071f565"),pass,5,0,0,0,1,0,0,00-0026158,J.Flacco,00-0031598,N.Boyle,NA,NA
ObjectId("5c0c8fec4881fd17b071f566"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f567"),pass,3,0,0,0,1,0,0,00-0026158,J.Flacco,00-0031577,J.Allen,NA,NA
ObjectId("5c0c8fec4881fd17b071f568"),pass,11,0,0,0,1,0,0,00-0026158,J.Flacco,00-0031025,M.Campanaro,NA,NA
ObjectId("5c0c8fec4881fd17b071f569"),pass,7,0,0,0,1,0,0,00-0026158,J.Flacco,00-0031598,N.Boyle,NA,NA
ObjectId("5c0c8fec4881fd17b071f56a"),qb_spike,0,0,0,0,1,0,0,00-0026158,J.Flacco,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f56b"),pass,0,0,0,0,1,0,0,00-0026158,J.Flacco,00-0031025,M.Campanaro,NA,NA
ObjectId("5c0c8fec4881fd17b071f56c"),pass,0,0,0,0,1,0,0,00-0026158,J.Flacco,00-0028702,C.Matthews,NA,NA
ObjectId("5c0c8fec4881fd17b071f56d"),qb_kneel,-1,0,0,1,0,0,0,NA,NA,NA,NA,00-0022924,B.Roethlisberger
ObjectId("5c0c8fec4881fd17b071f56e"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f56f"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f570"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0033899,D.Kizer
ObjectId("5c0c8fec4881fd17b071f571"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0030656,I.Crowell
ObjectId("5c0c8fec4881fd17b071f572"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f573"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032257,D.Johnson,NA,NA
ObjectId("5c0c8fec4881fd17b071f574"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f575"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0031301,J.Hill
ObjectId("5c0c8fec4881fd17b071f576"),pass,-11,0,1,0,1,0,0,00-0027973,A.Dalton,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f577"),run,5,0,0,1,0,0,0,NA,NA,NA,NA,00-0030656,I.Crowell
ObjectId("5c0c8fec4881fd17b071f578"),run,-5,0,0,1,0,0,0,NA,NA,NA,NA,00-0030656,I.Crowell
ObjectId("5c0c8fec4881fd17b071f579"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0027006,K.Britt,NA,NA
ObjectId("5c0c8fec4881fd17b071f57a"),field_goal,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f57b"),pass,16,0,0,0,1,0,0,00-0027973,A.Dalton,00-0027942,A.Green,NA,NA
ObjectId("5c0c8fec4881fd17b071f57c"),pass,4,0,0,0,1,0,0,00-0027973,A.Dalton,00-0033897,J.Mixon,NA,NA
ObjectId("5c0c8fec4881fd17b071f57d"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0033897,J.Mixon
ObjectId("5c0c8fec4881fd17b071f57e"),pass,2,0,0,0,1,0,0,00-0027973,A.Dalton,00-0033897,J.Mixon,NA,NA
ObjectId("5c0c8fec4881fd17b071f57f"),pass,0,0,0,0,1,0,0,00-0027973,A.Dalton,00-0030456,G.Bernard,NA,NA
ObjectId("5c0c8fec4881fd17b071f580"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f581"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0027006,K.Britt,NA,NA
ObjectId("5c0c8fec4881fd17b071f582"),pass,9,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032257,D.Johnson,NA,NA
ObjectId("5c0c8fec4881fd17b071f583"),run,9,0,0,1,0,0,0,NA,NA,NA,NA,00-0032257,D.Johnson
ObjectId("5c0c8fec4881fd17b071f584"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0033899,D.Kizer
ObjectId("5c0c8fec4881fd17b071f585"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0032257,D.Johnson
ObjectId("5c0c8fec4881fd17b071f586"),pass,9,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032257,D.Johnson,NA,NA
ObjectId("5c0c8fec4881fd17b071f587"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f588"),pass,9,0,0,0,1,0,0,00-0027973,A.Dalton,00-0033009,T.Boyd,NA,NA
ObjectId("5c0c8fec4881fd17b071f589"),run,-4,0,0,1,0,0,0,NA,NA,NA,NA,00-0031301,J.Hill
ObjectId("5c0c8fec4881fd17b071f58a"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f58b"),pass,6,0,0,0,1,0,0,00-0027973,A.Dalton,00-0032214,T.Kroft,NA,NA
ObjectId("5c0c8fec4881fd17b071f58c"),run,6,0,0,1,0,0,0,NA,NA,NA,NA,00-0030456,G.Bernard
ObjectId("5c0c8fec4881fd17b071f58d"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0031301,J.Hill
ObjectId("5c0c8fec4881fd17b071f58e"),run,5,0,0,1,0,0,0,NA,NA,NA,NA,00-0027973,A.Dalton
ObjectId("5c0c8fec4881fd17b071f58f"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0031301,J.Hill
ObjectId("5c0c8fec4881fd17b071f590"),pass,3,0,0,0,1,0,0,00-0027973,A.Dalton,00-0033897,J.Mixon,NA,NA
ObjectId("5c0c8fec4881fd17b071f591"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f592"),pass,7,0,0,0,1,1,0,00-0027973,A.Dalton,00-0027942,A.Green,NA,NA
ObjectId("5c0c8fec4881fd17b071f593"),extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f594"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f595"),pass,3,0,0,0,1,0,0,00-0033899,D.Kizer,00-0033885,D.Njoku,NA,NA
ObjectId("5c0c8fec4881fd17b071f596"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0030656,I.Crowell
ObjectId("5c0c8fec4881fd17b071f597"),pass,7,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032257,D.Johnson,NA,NA
ObjectId("5c0c8fec4881fd17b071f598"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f599"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0030656,I.Crowell
ObjectId("5c0c8fec4881fd17b071f59a"),pass,-7,0,0,0,1,0,0,00-0033899,D.Kizer,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f59b"),pass,26,0,0,0,1,0,0,00-0033899,D.Kizer,00-0027006,K.Britt,NA,NA
ObjectId("5c0c8fec4881fd17b071f59c"),run,14,0,0,1,0,0,0,NA,NA,NA,NA,00-0030656,I.Crowell
ObjectId("5c0c8fec4881fd17b071f59d"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0033899,D.Kizer
ObjectId("5c0c8fec4881fd17b071f59e"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0033080,S.DeValve,NA,NA
ObjectId("5c0c8fec4881fd17b071f59f"),pass,0,1,0,0,1,0,0,00-0033899,D.Kizer,00-0027006,K.Britt,NA,NA
ObjectId("5c0c8fec4881fd17b071f5a0"),pass,9,0,0,0,1,0,0,00-0027973,A.Dalton,00-0027942,A.Green,NA,NA
ObjectId("5c0c8fec4881fd17b071f5a1"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0033897,J.Mixon
ObjectId("5c0c8fec4881fd17b071f5a2"),pass,8,0,0,0,1,0,0,00-0027973,A.Dalton,00-0027681,B.LaFell,NA,NA
ObjectId("5c0c8fec4881fd17b071f5a3"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0033897,J.Mixon
ObjectId("5c0c8fec4881fd17b071f5a4"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0033897,J.Mixon
ObjectId("5c0c8fec4881fd17b071f5a5"),pass,-7,0,0,0,1,0,0,00-0027973,A.Dalton,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f5a6"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0027973,A.Dalton
ObjectId("5c0c8fec4881fd17b071f5a7"),pass,21,0,0,0,1,0,0,00-0027973,A.Dalton,00-0032214,T.Kroft,NA,NA
ObjectId("5c0c8fec4881fd17b071f5a8"),pass,10,0,0,0,1,0,0,00-0027973,A.Dalton,00-0033897,J.Mixon,NA,NA
ObjectId("5c0c8fec4881fd17b071f5a9"),pass,9,0,0,0,1,0,0,00-0027973,A.Dalton,00-0027681,B.LaFell,NA,NA
ObjectId("5c0c8fec4881fd17b071f5aa"),pass,25,0,0,0,1,0,0,00-0027973,A.Dalton,00-0027942,A.Green,NA,NA
ObjectId("5c0c8fec4881fd17b071f5ab"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0033897,J.Mixon
ObjectId("5c0c8fec4881fd17b071f5ac"),pass,3,0,0,0,1,1,0,00-0027973,A.Dalton,00-0032214,T.Kroft,NA,NA
ObjectId("5c0c8fec4881fd17b071f5ad"),extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f5ae"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f5af"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0033899,D.Kizer
ObjectId("5c0c8fec4881fd17b071f5b0"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0033079,R.Louis,NA,NA
ObjectId("5c0c8fec4881fd17b071f5b1"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f5b2"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032977,R.Higgins,NA,NA
ObjectId("5c0c8fec4881fd17b071f5b3"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f5b4"),pass,11,0,0,0,1,0,0,00-0027973,A.Dalton,00-0032214,T.Kroft,NA,NA
ObjectId("5c0c8fec4881fd17b071f5b5"),pass,11,0,0,0,1,0,0,00-0027973,A.Dalton,00-0032214,T.Kroft,NA,NA
ObjectId("5c0c8fec4881fd17b071f5b6"),pass,61,0,0,0,1,1,0,00-0027973,A.Dalton,00-0030456,G.Bernard,NA,NA
ObjectId("5c0c8fec4881fd17b071f5b7"),extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f5b8"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f5b9"),pass,7,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032257,D.Johnson,NA,NA
ObjectId("5c0c8fec4881fd17b071f5ba"),pass,2,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032257,D.Johnson,NA,NA
ObjectId("5c0c8fec4881fd17b071f5bb"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f5bc"),pass,9,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032257,D.Johnson,NA,NA
ObjectId("5c0c8fec4881fd17b071f5bd"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f5be"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0033079,R.Louis,NA,NA
ObjectId("5c0c8fec4881fd17b071f5bf"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f5c0"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f5c1"),pass,16,0,0,0,1,0,0,00-0027973,A.Dalton,00-0030780,R.Hewitt,NA,NA
ObjectId("5c0c8fec4881fd17b071f5c2"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0031301,J.Hill
ObjectId("5c0c8fec4881fd17b071f5c3"),pass,10,0,0,0,1,0,0,00-0027973,A.Dalton,00-0031301,J.Hill,NA,NA
ObjectId("5c0c8fec4881fd17b071f5c4"),pass,0,0,0,0,1,0,0,00-0027973,A.Dalton,00-0027681,B.LaFell,NA,NA
ObjectId("5c0c8fec4881fd17b071f5c5"),run,13,0,0,1,0,0,0,NA,NA,NA,NA,00-0031301,J.Hill
ObjectId("5c0c8fec4881fd17b071f5c6"),run,12,0,0,1,0,0,0,NA,NA,NA,NA,00-0027973,A.Dalton
ObjectId("5c0c8fec4881fd17b071f5c7"),pass,0,0,0,0,1,0,0,00-0027973,A.Dalton,00-0027942,A.Green,NA,NA
ObjectId("5c0c8fec4881fd17b071f5c8"),pass,0,0,0,0,1,0,0,00-0027973,A.Dalton,00-0027942,A.Green,NA,NA
ObjectId("5c0c8fec4881fd17b071f5c9"),pass,0,0,0,0,1,0,0,00-0027973,A.Dalton,00-0032214,T.Kroft,NA,NA
ObjectId("5c0c8fec4881fd17b071f5ca"),field_goal,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f5cb"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f5cc"),pass,-5,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032257,D.Johnson,NA,NA
ObjectId("5c0c8fec4881fd17b071f5cd"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0030656,I.Crowell,NA,NA
ObjectId("5c0c8fec4881fd17b071f5ce"),pass,7,0,0,0,1,0,0,00-0033899,D.Kizer,00-0030656,I.Crowell,NA,NA
ObjectId("5c0c8fec4881fd17b071f5cf"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f5d0"),run,8,0,0,1,0,0,0,NA,NA,NA,NA,00-0033897,J.Mixon
ObjectId("5c0c8fec4881fd17b071f5d1"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0033897,J.Mixon
ObjectId("5c0c8fec4881fd17b071f5d2"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f5d3"),run,10,0,0,1,0,0,0,NA,NA,NA,NA,00-0033897,J.Mixon
ObjectId("5c0c8fec4881fd17b071f5d4"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f5d5"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0033897,J.Mixon
ObjectId("5c0c8fec4881fd17b071f5d6"),pass,10,0,0,0,1,0,0,00-0027973,A.Dalton,00-0030456,G.Bernard,NA,NA
ObjectId("5c0c8fec4881fd17b071f5d7"),pass,11,0,0,0,1,0,0,00-0027973,A.Dalton,00-0032134,C.Uzomah,NA,NA
ObjectId("5c0c8fec4881fd17b071f5d8"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0030456,G.Bernard
ObjectId("5c0c8fec4881fd17b071f5d9"),run,10,0,0,1,0,0,0,NA,NA,NA,NA,00-0027973,A.Dalton
ObjectId("5c0c8fec4881fd17b071f5da"),run,6,0,0,1,0,0,0,NA,NA,NA,NA,00-0030456,G.Bernard
ObjectId("5c0c8fec4881fd17b071f5db"),pass,16,0,0,0,1,1,0,00-0027973,A.Dalton,00-0032214,T.Kroft,NA,NA
ObjectId("5c0c8fec4881fd17b071f5dc"),extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f5dd"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f5de"),pass,9,0,0,0,1,0,0,00-0033899,D.Kizer,00-0027006,K.Britt,NA,NA
ObjectId("5c0c8fec4881fd17b071f5df"),pass,8,0,0,0,1,0,0,00-0033899,D.Kizer,00-0033079,R.Louis,NA,NA
ObjectId("5c0c8fec4881fd17b071f5e0"),run,-2,0,0,1,0,0,0,NA,NA,NA,NA,00-0030656,I.Crowell
ObjectId("5c0c8fec4881fd17b071f5e1"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0033080,S.DeValve,NA,NA
ObjectId("5c0c8fec4881fd17b071f5e2"),pass,2,0,0,0,1,0,0,00-0033899,D.Kizer,00-0033080,S.DeValve,NA,NA
ObjectId("5c0c8fec4881fd17b071f5e3"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f5e4"),run,-1,0,0,1,0,0,0,NA,NA,NA,NA,00-0033897,J.Mixon
ObjectId("5c0c8fec4881fd17b071f5e5"),pass,6,0,0,0,1,0,0,00-0027973,A.Dalton,00-0027942,A.Green,NA,NA
ObjectId("5c0c8fec4881fd17b071f5e6"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f5e7"),pass,-4,0,0,0,1,0,0,00-0027973,A.Dalton,00-0030456,G.Bernard,NA,NA
ObjectId("5c0c8fec4881fd17b071f5e8"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f5e9"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032977,R.Higgins,NA,NA
ObjectId("5c0c8fec4881fd17b071f5ea"),pass,17,0,0,0,1,0,0,00-0033899,D.Kizer,00-0027006,K.Britt,NA,NA
ObjectId("5c0c8fec4881fd17b071f5eb"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0027006,K.Britt,NA,NA
ObjectId("5c0c8fec4881fd17b071f5ec"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fec4881fd17b071f5ed"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032250,K.Williams,NA,NA
ObjectId("5c0c8fec4881fd17b071f5ee"),pass,8,0,0,0,1,0,0,00-0033899,D.Kizer,00-0033885,D.Njoku,NA,NA
ObjectId("5c0c8fed4881fd17b071f5ef"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fed4881fd17b071f5f0"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032257,D.Johnson,NA,NA
ObjectId("5c0c8fed4881fd17b071f5f1"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032250,K.Williams,NA,NA
ObjectId("5c0c8fed4881fd17b071f5f2"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fed4881fd17b071f5f3"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0033079,R.Louis,NA,NA
ObjectId("5c0c8fed4881fd17b071f5f4"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,NA,NA,NA,NA
ObjectId("5c0c8fed4881fd17b071f5f5"),run,-5,0,0,1,0,0,0,NA,NA,NA,NA,00-0033897,J.Mixon
ObjectId("5c0c8fed4881fd17b071f5f6"),pass,6,0,0,0,1,0,0,00-0027973,A.Dalton,00-0033009,T.Boyd,NA,NA
ObjectId("5c0c8fed4881fd17b071f5f7"),pass,-4,0,0,0,1,0,0,00-0027973,A.Dalton,NA,NA,NA,NA
ObjectId("5c0c8fed4881fd17b071f5f8"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fed4881fd17b071f5f9"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0033899,D.Kizer
ObjectId("5c0c8fed4881fd17b071f5fa"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032977,R.Higgins,NA,NA
ObjectId("5c0c8fed4881fd17b071f5fb"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0033079,R.Louis,NA,NA
ObjectId("5c0c8fed4881fd17b071f5fc"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fed4881fd17b071f5fd"),run,-5,0,0,1,0,0,0,NA,NA,NA,NA,00-0033897,J.Mixon
ObjectId("5c0c8fed4881fd17b071f5fe"),run,-4,0,0,1,0,0,0,NA,NA,NA,NA,00-0033897,J.Mixon
ObjectId("5c0c8fed4881fd17b071f5ff"),run,5,0,0,1,0,0,0,NA,NA,NA,NA,00-0033897,J.Mixon
ObjectId("5c0c8fed4881fd17b071f600"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fed4881fd17b071f601"),pass,0,0,0,0,1,0,0,00-0032784,K.Hogan,00-0032977,R.Higgins,NA,NA
ObjectId("5c0c8fed4881fd17b071f602"),pass,12,0,0,0,1,0,0,00-0032784,K.Hogan,00-0033079,R.Louis,NA,NA
ObjectId("5c0c8fed4881fd17b071f603"),pass,-6,0,0,0,1,0,0,00-0032784,K.Hogan,NA,NA,NA,NA
ObjectId("5c0c8fed4881fd17b071f604"),pass,9,0,0,0,1,0,0,00-0032784,K.Hogan,00-0032257,D.Johnson,NA,NA
ObjectId("5c0c8fed4881fd17b071f605"),pass,0,0,0,0,1,0,0,00-0032784,K.Hogan,00-0033080,S.DeValve,NA,NA
